idx,name,format,nseq,alen,nres,small,large,avlen,%id
2045,HYMAI,Stockholm,16,266,3750,199,248,234.4,73
2046,rsmX,Stockholm,16,131,1824,108,121,114.0,78
2047,MEG8_1,Stockholm,23,111,2240,93,103,97.4,74
2048,MEG8_2,Stockholm,12,122,1332,98,122,111.0,73
2049,MEG8_3,Stockholm,10,69,665,65,68,66.5,77
2050,MESTIT1_1,Stockholm,16,162,2232,129,149,139.5,72
2051,MESTIT1_2,Stockholm,16,251,3753,223,244,234.6,85
2052,MESTIT1_3,Stockholm,18,113,1794,98,107,99.7,78
2053,MIMT1_1,Stockholm,21,115,1808,74,97,86.1,68
2054,NBR2,Stockholm,26,63,1638,63,63,63.0,93
2055,NCRUPAR_1,Stockholm,9,148,1219,123,144,135.4,79
2056,NCRUPAR_2,Stockholm,3,99,295,97,99,98.3,92
2057,NPPA-AS1_1,Stockholm,19,200,3274,162,180,172.3,73
2058,NPPA-AS1_2,Stockholm,16,170,2381,133,163,148.8,76
2059,NPPA-AS1_3,Stockholm,24,117,2447,81,113,102.0,75
2060,PART1_1,Stockholm,22,269,4806,196,250,218.5,78
2061,PART1_2,Stockholm,29,329,7210,224,279,248.6,77
2062,PART1_3,Stockholm,3,152,408,126,151,136.0,82
2063,XIST_A_REPEAT,Stockholm,54,42,1943,32,40,36.0,83
2064,sR-tMet,Stockholm,2,72,142,70,72,71.0,81
2065,PVT1_1,Stockholm,17,195,2970,157,185,174.7,73
2066,PVT1_2,Stockholm,17,228,2893,137,187,170.2,67
2067,PVT1_3,Stockholm,25,99,2307,78,97,92.3,68
2068,PVT1_4,Stockholm,10,188,1688,140,187,168.8,70
2069,PVT1_5,Stockholm,23,149,2995,121,137,130.2,69
2070,PVT1_6,Stockholm,7,114,761,99,113,108.7,71
2071,PVT1_7,Stockholm,8,142,1074,122,140,134.2,65
2072,RFPL3-AS1_1,Stockholm,4,88,352,88,88,88.0,91
2073,RFPL3-AS1_2,Stockholm,3,71,213,71,71,71.0,82
2074,SMAD5-AS1_1,Stockholm,18,284,4660,236,269,258.9,71
2075,SMAD5-AS1_2,Stockholm,20,142,2548,116,133,127.4,74
2076,SMAD5-AS1_3,Stockholm,18,135,2216,110,129,123.1,78
2077,SMAD5-AS1_4,Stockholm,19,188,3251,164,177,171.1,82
2078,SMCR2_1,Stockholm,6,178,955,144,170,159.2,67
2079,SMCR2_2,Stockholm,5,173,814,161,167,162.8,69
2080,ST7-AS1_1,Stockholm,25,147,2892,102,127,115.7,76
2081,ST7-AS1_2,Stockholm,24,120,2578,100,114,107.4,77
2082,ST7-AS2_1,Stockholm,4,72,285,69,72,71.2,90
2083,ST7-AS2_2,Stockholm,8,47,376,47,47,47.0,82
2084,ST7-OT3_1,Stockholm,28,80,2157,70,80,77.0,79
2085,ST7-OT3_2,Stockholm,5,138,688,137,138,137.6,92
2086,ST7-OT3_3,Stockholm,21,134,2450,109,122,116.7,71
2087,ST7-OT3_4,Stockholm,8,74,585,73,74,73.1,87
2088,ST7-OT4_1,Stockholm,24,245,4747,176,212,197.8,73
2089,ST7-OT4_2,Stockholm,29,199,4849,135,180,167.2,70
2090,ST7-OT4_3,Stockholm,20,356,5754,268,314,287.7,72
2091,ST7-OT4_4,Stockholm,26,254,5366,173,233,206.4,76
2092,TCL6_1,Stockholm,9,118,1004,103,117,111.6,78
2093,TCL6_2,Stockholm,12,131,1458,116,130,121.5,70
2094,TCL6_3,Stockholm,26,154,3511,110,146,135.0,76
2095,HPnc0260,Stockholm,31,199,4471,113,168,144.2,56
2096,TP53TG1_1,Stockholm,16,166,2376,125,157,148.5,69
2097,TP53TG1_2,Stockholm,12,205,2098,131,194,174.8,65
2098,TP73-AS1,Stockholm,4,164,640,156,162,160.0,71
2099,TTC28-AS1_1,Stockholm,14,172,2232,141,165,159.4,67
2100,TTC28-AS1_2,Stockholm,8,159,1217,143,158,152.1,71
2101,TTC28-AS1_3,Stockholm,6,200,1059,158,192,176.5,67
2102,TTC28-AS1_4,Stockholm,18,115,1981,89,114,110.1,72
2103,UCA1,Stockholm,5,75,373,73,75,74.6,94
2104,WT1-AS_1,Stockholm,10,111,1075,101,110,107.5,86
2105,WT1-AS_2,Stockholm,18,160,2354,103,144,130.8,72
2106,WT1-AS_3,Stockholm,19,260,4402,206,245,231.7,71
2107,WT1-AS_4,Stockholm,12,144,1567,127,135,130.6,70
2108,WT1-AS_5,Stockholm,4,83,314,77,79,78.5,96
2109,WT1-AS_6,Stockholm,19,129,2298,116,124,120.9,79
2110,WT1-AS_7,Stockholm,21,302,6095,277,295,290.2,84
2111,WT1-AS_8,Stockholm,24,354,6651,260,300,277.1,79
2112,ZFAT-AS1_1,Stockholm,3,79,237,79,79,79.0,97
2113,ZFAT-AS1_2,Stockholm,11,230,2216,188,224,201.5,69
2114,ZFAT-AS1_3,Stockholm,5,84,403,80,81,80.6,84
2115,mir-56,Stockholm,4,100,377,90,99,94.2,77
2116,ZNFX1-AS1_1,Stockholm,15,217,2844,166,202,189.6,69
2117,ZNFX1-AS1_2,Stockholm,18,100,1660,88,97,92.2,66
2118,ZNFX1-AS1_3,Stockholm,3,89,251,77,87,83.7,93
2119,ZNRD1-AS1_1,Stockholm,8,68,538,65,68,67.2,84
2120,ZNRD1-AS1_2,Stockholm,34,79,2587,76,78,76.1,77
2121,ZNRD1-AS1_3,Stockholm,9,104,931,99,104,103.4,92
2122,sRNA-Xcc1,Stockholm,74,108,6370,83,92,86.1,59
2123,sX2,Stockholm,9,111,955,103,110,106.1,89
2124,sX4,Stockholm,5,172,825,156,168,165.0,84
2125,sX5,Stockholm,10,50,490,49,49,49.0,94
2126,sX6,Stockholm,8,344,2707,335,341,338.4,83
2127,sX7,Stockholm,8,96,763,95,96,95.4,96
2128,sX8,Stockholm,12,82,979,77,82,81.6,79
2129,sX9,Stockholm,16,78,1204,69,77,75.2,77
2130,sX11,Stockholm,10,152,1401,138,149,140.1,85
2131,sX12,Stockholm,8,78,624,78,78,78.0,94
2132,sX13,Stockholm,12,122,1380,114,118,115.0,90
2133,sX14,Stockholm,8,92,736,92,92,92.0,96
2134,sX15,Stockholm,14,165,2224,158,162,158.9,82
2135,asX1,Stockholm,15,120,1741,113,118,116.1,81
2136,asX2,Stockholm,2,87,172,85,87,86.0,81
2137,asX3,Stockholm,4,182,723,177,182,180.8,91
2138,asX4,Stockholm,8,318,2499,309,315,312.4,86
2139,asX6,Stockholm,3,94,278,92,93,92.7,94
2140,Xoo1,Stockholm,5,101,471,91,96,94.2,84
2141,Xoo2,Stockholm,3,80,235,77,80,78.3,92
2142,Xoo5,Stockholm,3,125,372,124,124,124.0,80
2143,Xoo8,Stockholm,4,323,1280,313,323,320.0,85
2144,mir-785,Stockholm,3,96,271,87,95,90.3,68
2145,mir-788,Stockholm,4,85,318,78,83,79.5,75
2146,Six3os1_1,Stockholm,9,94,773,81,88,85.9,80
2147,Six3os1_2,Stockholm,15,237,3175,161,235,211.7,85
2148,Six3os1_3,Stockholm,10,75,747,74,75,74.7,83
2149,Six3os1_4,Stockholm,7,338,2255,314,331,322.1,81
2150,Six3os1_5,Stockholm,15,287,4062,263,274,270.8,83
2151,Six3os1_6,Stockholm,4,203,713,158,199,178.2,83
2152,Six3os1_7,Stockholm,5,204,975,187,202,195.0,83
2153,IRE_II,Stockholm,30,32,931,29,32,31.0,59
2154,mir-35,Stockholm,2,97,193,96,97,96.5,76
2155,adapt33_1,Stockholm,3,77,227,74,77,75.7,77
2156,adapt33_2,Stockholm,2,71,140,69,71,70.0,83
2157,adapt33_3,Stockholm,3,140,414,136,140,138.0,74
2158,adapt33_4,Stockholm,2,179,346,167,179,173.0,75
2159,Vax2os1_1,Stockholm,3,202,573,185,201,191.0,88
2160,MAT2A_A,Stockholm,20,67,1302,64,67,65.1,89
2161,MAT2A_B,Stockholm,28,65,1781,61,65,63.6,94
2162,MAT2A_C,Stockholm,18,54,936,51,54,52.0,91
2163,MAT2A_D,Stockholm,35,43,1428,38,42,40.8,78
2164,MAT2A_E,Stockholm,28,69,1876,65,68,67.0,93
2165,MAT2A_F,Stockholm,26,67,1715,65,67,66.0,94
2166,XIST_intron,Stockholm,20,71,1357,66,69,67.8,91
2167,Vax2os1_2,Stockholm,3,468,1386,457,466,462.0,93
2168,MtlS,Stockholm,6,133,730,118,125,121.7,75
2169,HPnc0580,Stockholm,7,108,730,103,105,104.3,85
2170,nse_sRNA,Stockholm,7,80,524,73,80,74.9,90
2171,uc_338,Stockholm,34,218,6023,169,187,177.1,76
2172,Vax2os1_3,Stockholm,5,205,988,194,204,197.6,70
2173,FsrA,Stockholm,6,84,501,83,84,83.5,96
2174,AniS,Stockholm,5,108,527,102,108,105.4,95
2175,Hammerhead_HH9,Stockholm,33,85,2465,66,83,74.7,89
2176,Hammerhead_II,Stockholm,24,81,1653,64,76,68.9,64
2177,Hammerhead_HH10,Stockholm,18,133,2253,123,126,125.2,91
2178,Betaproteobacteria_toxic_sRNA,Stockholm,51,76,3217,57,68,63.1,70
2179,TtnuCD1,Stockholm,2,63,126,63,63,63.0,97
2180,TtnuCD3,Stockholm,3,72,216,72,72,72.0,94
2181,TtnuCD4,Stockholm,3,63,182,60,62,60.7,82
2182,TtnuCD5,Stockholm,2,77,153,76,77,76.5,97
2183,TtnuCD6,Stockholm,2,72,142,70,72,71.0,79
2184,TtnuCD7,Stockholm,2,108,215,107,108,107.5,94
2185,TtnuCD8,Stockholm,2,59,117,58,59,58.5,88
2186,TtnuCD9,Stockholm,2,55,110,55,55,55.0,96
2187,TtnuCD10,Stockholm,4,122,473,117,121,118.2,79
2188,TtnuCD11,Stockholm,3,77,222,74,74,74.0,76
2189,TtnuCD13,Stockholm,2,63,126,63,63,63.0,98
2190,TtnuCD14,Stockholm,2,75,147,73,74,73.5,93
2191,TtnuCD15,Stockholm,2,65,126,61,65,63.0,89
2192,TtnuCD16,Stockholm,2,58,116,58,58,58.0,97
2193,TtnuCD17,Stockholm,2,68,135,67,68,67.5,97
2194,TtnuCD18,Stockholm,2,58,114,56,58,57.0,88
2195,TtnuCD19,Stockholm,2,71,138,68,70,69.0,84
2196,TtnuCD20,Stockholm,2,66,132,66,66,66.0,97
2197,TtnuCD21,Stockholm,2,65,128,63,65,64.0,83
2198,TtnuCD22,Stockholm,2,77,153,76,77,76.5,97
2199,TtnuCD23,Stockholm,2,72,144,72,72,72.0,93
2200,TtnuCD24,Stockholm,2,58,116,58,58,58.0,98
2201,TtnuCD25,Stockholm,3,92,265,87,89,88.3,83
2202,TtnuCD26,Stockholm,2,108,206,98,108,103.0,87
2203,TtnuCD28,Stockholm,2,64,127,63,64,63.5,95
2204,TtnuCD29,Stockholm,2,78,155,77,78,77.5,99
2205,TtnuCD31,Stockholm,2,67,133,66,67,66.5,97
2206,TtnuCD32,Stockholm,3,98,294,98,98,98.0,94
2207,TtnuCD33,Stockholm,2,74,148,74,74,74.0,93
2208,TtnuCD34,Stockholm,2,64,128,64,64,64.0,94
2209,TtnuHACA1,Stockholm,2,113,226,113,113,113.0,96
2210,TtnuHACA2,Stockholm,3,121,359,118,121,119.7,92
2211,TtnuHACA3,Stockholm,2,152,304,152,152,152.0,91
2212,TtnuHACA5,Stockholm,2,132,263,131,132,131.5,95
2213,TtnuHACA6,Stockholm,2,131,261,130,131,130.5,89
2214,TtnuHACA7,Stockholm,2,130,253,124,129,126.5,77
2215,TtnuHACA8,Stockholm,3,132,392,130,131,130.7,88
2216,TtnuHACA9,Stockholm,3,141,404,130,139,134.7,79
2217,TtnuHACA10,Stockholm,3,104,312,104,104,104.0,87
2218,TtnuHACA11a,Stockholm,2,141,282,141,141,141.0,94
2219,TtnuHACA12,Stockholm,2,131,225,94,131,112.5,83
2220,TtnuHACA13,Stockholm,2,134,268,134,134,134.0,93
2221,TtnuHACA14,Stockholm,3,134,400,133,134,133.3,92
2222,TtnuHACA15,Stockholm,2,117,234,117,117,117.0,97
2223,TtnuHACA16,Stockholm,2,117,234,117,117,117.0,95
2224,TtnuHACA17,Stockholm,3,118,351,115,118,117.0,86
2225,TtnuHACA18,Stockholm,3,130,389,129,130,129.7,86
2226,TtnuHACA19,Stockholm,2,121,242,121,121,121.0,96
2227,TtnuHACA20,Stockholm,2,123,246,123,123,123.0,94
2228,TtnuHACA21,Stockholm,2,130,260,130,130,130.0,95
2229,TtnuHACA22,Stockholm,2,103,202,99,103,101.0,94
2230,TtnuHACA23,Stockholm,2,135,266,133,133,133.0,73
2231,TtnuHACA24,Stockholm,2,127,254,127,127,127.0,93
2232,TtnuHACA25,Stockholm,2,111,222,111,111,111.0,97
2233,TtnuHACA27,Stockholm,2,86,171,85,86,85.5,95
2234,TtnuHACA28,Stockholm,2,134,268,134,134,134.0,95
2235,GlsR2_miR4,Stockholm,3,106,313,103,106,104.3,99
2236,GlsR1_miR6,Stockholm,2,85,170,85,85,85.0,88
2237,GlsR8_miR10,Stockholm,3,70,210,70,70,70.0,98
2238,GlsR16_miR3,Stockholm,3,77,231,77,77,77.0,93
2239,GlsR17_miR2,Stockholm,4,63,250,62,63,62.5,92
2240,DENV_SLA,Stockholm,11,78,773,69,75,70.3,72
2241,ncrMT1302,Stockholm,7,112,757,107,109,108.1,78
2242,ar7,Stockholm,29,165,4124,132,151,142.2,65
2243,ar9,Stockholm,28,173,4149,143,158,148.2,75
2244,ar14,Stockholm,118,166,14221,107,128,120.5,59
2245,ar15,Stockholm,61,131,6781,96,119,111.2,70
2246,ar35,Stockholm,13,151,1832,132,146,140.9,72
2247,ar45,Stockholm,36,165,5292,142,153,147.0,85
2248,tracrRNA,Stockholm,35,110,3200,84,98,91.4,80
2249,psRNA2,Stockholm,7,264,1427,189,215,203.9,62
2250,psRNA6,Stockholm,2,333,646,322,324,323.0,72
2251,psRNA14,Stockholm,3,84,243,78,83,81.0,58
2252,BjrC68,Stockholm,12,84,961,70,83,80.1,81
2253,BjrC80,Stockholm,15,176,2351,145,169,156.7,67
2254,BjrC174,Stockholm,15,220,2558,74,207,170.5,75
2255,BjrC1505,Stockholm,25,187,3522,130,150,140.9,75
2256,RNaseP-T,Stockholm,9,218,1864,203,209,207.1,81
2257,hsp17,Stockholm,3,49,139,43,49,46.3,73
2258,MS2,Stockholm,5,36,180,36,36,36.0,89
2259,Yfr8,Stockholm,5,228,1132,226,228,226.4,92
2260,Yfr10,Stockholm,6,81,471,78,80,78.5,73
2261,Yfr11,Stockholm,4,155,569,134,149,142.2,66
2262,Yfr13,Stockholm,7,102,690,98,101,98.6,82
2263,Yfr17,Stockholm,3,266,794,264,265,264.7,85
2264,Yfr19,Stockholm,6,87,496,81,86,82.7,86
2265,Yfr20,Stockholm,7,102,621,84,92,88.7,78
2266,Yfr21,Stockholm,2,205,409,204,205,204.5,89
2267,h2cR,Stockholm,7,140,958,135,139,136.9,88
2268,Trp_leader_2,Stockholm,9,184,1346,140,155,149.6,74
2269,PyrG_leader,Stockholm,10,90,793,77,83,79.3,73
2270,PyrC_leader,Stockholm,9,56,464,50,53,51.6,81
2271,PyrD_leader,Stockholm,27,75,1982,71,75,73.4,81
2272,YenS,Stockholm,7,173,1173,166,169,167.6,82
2273,Aar,Stockholm,13,233,2482,187,195,190.9,70
2274,antisense_SR1,Stockholm,6,245,1266,204,220,211.0,73
2275,SurA,Stockholm,4,306,1138,280,289,284.5,93
2276,SurC,Stockholm,4,162,641,159,161,160.2,85
2277,csRNA,Stockholm,48,138,4504,87,99,93.8,77
2278,FasX,Stockholm,8,231,1621,188,209,202.6,73
2279,sau-13,Stockholm,6,104,624,104,104,104.0,80
2280,sau-19,Stockholm,4,75,300,75,75,75.0,92
2281,sau-27,Stockholm,3,94,277,91,94,92.3,88
2282,sau-30,Stockholm,2,64,128,64,64,64.0,86
2283,sau-31,Stockholm,3,66,198,66,66,66.0,97
2284,sau-41,Stockholm,2,156,312,156,156,156.0,94
2285,sau-53,Stockholm,4,192,768,192,192,192.0,89
2286,sau-59,Stockholm,3,128,384,128,128,128.0,87
2287,sau-63,Stockholm,3,98,294,98,98,98.0,99
2288,sau-66,Stockholm,3,80,240,80,80,80.0,98
2289,sau-5949,Stockholm,7,59,410,58,59,58.6,86
2290,sau-5971,Stockholm,3,98,290,96,98,96.7,99
2291,sau-6072,Stockholm,2,53,106,53,53,53.0,92
2292,NsiR1,Stockholm,17,68,995,51,64,58.5,72
2293,Hsp83_3_UTR,Stockholm,5,526,2347,430,505,469.4,91
2294,ClpQY_promoter,Stockholm,39,84,2308,54,69,59.2,66
2295,Afu_263,Stockholm,19,109,1787,87,98,94.1,77
2296,Afu_328,Stockholm,4,88,303,72,79,75.8,79
2297,P33,Stockholm,3,160,464,144,160,154.7,91
2298,P34,Stockholm,5,404,1853,285,399,370.6,68
2299,snoR120,Stockholm,4,91,320,74,87,80.0,88
2300,snoR122,Stockholm,4,75,294,72,75,73.5,89
2301,snoR124,Stockholm,5,80,375,68,78,75.0,90
2302,snoR125,Stockholm,5,217,990,192,204,198.0,85
2303,snoR136,Stockholm,8,160,1172,141,155,146.5,63
2304,snoR138,Stockholm,7,180,1082,146,161,154.6,67
2305,snoR144,Stockholm,4,149,580,143,148,145.0,88
2306,snoR145,Stockholm,19,178,2824,141,154,148.6,67
2307,rli60,Stockholm,11,248,2119,180,209,192.6,62
2308,rliG,Stockholm,5,292,1335,253,279,267.0,73
2309,TCV_H4,Stockholm,2,51,101,50,51,50.5,84
2310,VR-RNA,Stockholm,3,397,1188,394,397,396.0,98
2311,Spd-sr07,Stockholm,3,64,190,63,64,63.3,99
2312,Spd-sr37,Stockholm,25,69,1652,64,69,66.1,80
2313,Bp1_162,Stockholm,11,110,1096,97,110,99.6,83
2314,Bp1_684,Stockholm,14,118,1581,111,115,112.9,86
2315,Bp1_738,Stockholm,21,220,4334,198,211,206.4,74
2316,Bp1_781,Stockholm,15,250,3373,208,231,224.9,74
2317,Bp2_287,Stockholm,14,213,2483,170,191,177.4,82
2318,SpF01_sRNA,Stockholm,13,85,1025,72,80,78.8,82
2319,SpF03_sRNA,Stockholm,3,112,323,106,109,107.7,93
2320,SpF10_sRNA,Stockholm,2,57,112,55,57,56.0,98
2321,SpF11_sRNA,Stockholm,3,95,285,95,95,95.0,91
2322,SpF14_sRNA,Stockholm,4,122,478,119,120,119.5,80
2323,SpF19_sRNA,Stockholm,3,101,296,98,99,98.7,79
2324,SpF22_sRNA,Stockholm,22,204,3146,136,155,143.0,73
2325,SpF25_sRNA,Stockholm,20,122,2047,100,105,102.3,82
2326,SpF36_sRNA,Stockholm,4,55,202,48,53,50.5,91
2327,SpF39_sRNA,Stockholm,13,126,1413,104,120,108.7,83
2328,SpF41_sRNA,Stockholm,9,112,950,103,108,105.6,69
2329,SpF43_sRNA,Stockholm,5,104,494,98,99,98.8,84
2330,SpF44_sRNA,Stockholm,12,114,1198,95,104,99.8,82
2331,SpF51_sRNA,Stockholm,8,50,356,42,45,44.5,86
2332,SpF56_sRNA,Stockholm,2,99,197,98,99,98.5,95
2333,SpF59_sRNA,Stockholm,410,104,22958,45,87,56.0,71
2334,SpF61_sRNA,Stockholm,3,58,174,58,58,58.0,89
2335,SpF66_sRNA,Stockholm,9,250,2145,231,241,238.3,84
2336,SpR08_sRNA,Stockholm,3,73,219,73,73,73.0,97
2337,SpR10_sRNA,Stockholm,5,47,232,44,47,46.4,92
2338,SpR14_sRNA,Stockholm,5,84,393,75,82,78.6,86
2339,SpR18_sRNA,Stockholm,23,141,2996,119,134,130.3,77
2340,SpR19_sRNA,Stockholm,23,198,2976,120,145,129.4,71
2341,SpR20_sRNA,Stockholm,7,45,315,45,45,45.0,90
2342,ncr1015,Stockholm,16,130,1896,116,120,118.5,71
2343,ncr1175,Stockholm,4,125,446,106,122,111.5,86
2344,ncr1241,Stockholm,8,72,505,62,65,63.1,70
2345,ncr1575,Stockholm,29,274,6120,197,223,211.0,68
2346,ncr952,Stockholm,6,149,858,137,145,143.0,83
2347,ncr982,Stockholm,6,81,472,75,80,78.7,79
2348,Virus_CITE_1,Stockholm,2,93,186,93,93,93.0,81
2349,Diantho_3_UTR,Stockholm,2,205,404,202,202,202.0,81
2350,Virus_CITE_2,Stockholm,9,171,1495,164,170,166.1,72
2351,Virus_CITE_3,Stockholm,2,122,241,119,122,120.5,63
2352,Virus_CITE_4,Stockholm,5,89,415,79,89,83.0,72
2353,Virus_CITE_5,Stockholm,2,94,186,92,94,93.0,84
2354,Virus_CITE_6,Stockholm,3,115,333,103,115,111.0,85
2355,Telomerase_Asco,Stockholm,4,2153,7729,1784,2072,1932.2,69
2356,Ms_AS-1,Stockholm,5,99,491,98,99,98.2,80
2357,Ms_AS-4,Stockholm,9,87,741,82,84,82.3,79
2358,Ms_AS-5,Stockholm,9,45,405,45,45,45.0,85
2359,Ms_AS-8,Stockholm,10,80,735,72,75,73.5,78
2360,Ms_IGR-2,Stockholm,3,83,240,75,83,80.0,84
2361,Ms_IGR-4,Stockholm,2,38,76,38,38,38.0,95
2362,Ms_IGR-7,Stockholm,14,133,1653,113,120,118.1,72
2363,Ms_IGR-8,Stockholm,3,63,189,63,63,63.0,65
2364,Ms_IGR-5,Stockholm,21,269,3882,165,211,184.9,71
2365,Gl_RNase_MRP,Stockholm,2,189,378,189,189,189.0,92
2366,GlsR4,Stockholm,2,61,122,61,61,61.0,90
2367,GlsR5,Stockholm,2,89,176,87,89,88.0,97
2368,GlsR6,Stockholm,3,59,177,59,59,59.0,90
2369,GlsR7,Stockholm,3,60,178,59,60,59.3,88
2370,GlsR9,Stockholm,2,79,154,75,79,77.0,93
2371,GlsR10,Stockholm,2,68,136,68,68,68.0,97
2372,GlsR13,Stockholm,3,100,300,100,100,100.0,93
2373,GlsR14,Stockholm,3,69,205,68,69,68.3,93
2374,GlsR18,Stockholm,3,150,441,145,149,147.0,84
2375,GlsR19,Stockholm,3,150,449,149,150,149.7,83
2376,GlsR20,Stockholm,3,108,322,107,108,107.3,87
2377,GlsR21,Stockholm,3,113,336,112,112,112.0,87
2378,GlsR22,Stockholm,3,151,450,149,151,150.0,86
2379,GlsR23,Stockholm,2,151,296,147,149,148.0,83
2380,GlsR24,Stockholm,3,159,446,144,154,148.7,84
2381,GlsR25,Stockholm,3,147,439,146,147,146.3,86
2382,GlsR26,Stockholm,3,114,340,112,114,113.3,84
2383,GlsR27,Stockholm,2,113,225,112,113,112.5,91
2384,Gl_U1,Stockholm,2,121,241,120,121,120.5,89
2385,Gl_U2,Stockholm,2,136,272,136,136,136.0,96
2386,Gl_U4,Stockholm,2,95,190,95,95,95.0,93
2387,Gl_U6,Stockholm,2,102,204,102,102,102.0,97
2388,ohsC_RNA,Stockholm,34,85,2609,71,80,76.7,90
2389,Atu_At1,Stockholm,33,131,3617,105,115,109.6,64
2390,Atu_C10,Stockholm,2,89,178,89,89,89.0,99
2391,Atu_C3,Stockholm,2,156,311,155,156,155.5,93
2392,Atu_C4,Stockholm,2,70,140,70,70,70.0,99
2393,Atu_C6,Stockholm,32,146,3545,106,119,110.8,67
2394,Atu_C7,Stockholm,3,158,472,157,158,157.3,90
2395,Atu_C8,Stockholm,27,137,3245,114,123,120.2,69
2396,Atu_C9,Stockholm,9,207,1708,180,198,189.8,74
2397,Atu_L1,Stockholm,4,174,696,174,174,174.0,93
2398,Atu_L6,Stockholm,3,125,371,123,124,123.7,83
2399,Atu_Ti1,Stockholm,14,95,1289,92,93,92.1,72
2400,Atu_Ti3,Stockholm,4,91,357,88,91,89.2,78
2401,Atu_Ti4,Stockholm,3,107,314,100,107,104.7,88
2402,PYLIS_2,Stockholm,23,101,2296,96,100,99.8,75
2403,PYLIS_3,Stockholm,23,100,2300,100,100,100.0,63
2404,PYLIS_4,Stockholm,2,100,200,100,100,100.0,81
2405,PYLIS_5,Stockholm,17,100,1700,100,100,100.0,94
2406,PYLIS_6,Stockholm,3,100,300,100,100,100.0,100
2407,5_ureB_sRNA,Stockholm,13,304,3792,285,294,291.7,76
2408,AfaR,Stockholm,2,234,468,234,234,234.0,99
2409,mir-393,Stockholm,27,165,3194,82,160,118.3,62
2410,mir-1017,Stockholm,7,92,511,68,83,73.0,87
2411,mir-2494,Stockholm,10,133,1182,116,124,118.2,81
2412,ToxI,Stockholm,5,34,170,34,34,34.0,88
2413,mir-965,Stockholm,16,81,1179,61,80,73.7,67
2414,Virus_CITE_7,Stockholm,2,85,170,85,85,85.0,89
2415,Virus_CITE_8,Stockholm,2,71,142,71,71,71.0,94
2416,ROSE_3,Stockholm,16,79,1089,65,72,68.1,71
2417,sagA,Stockholm,6,169,959,158,163,159.8,69
2418,SSRC30,Stockholm,3,151,451,150,151,150.3,98
2419,SSRC34_1,Stockholm,16,144,2080,123,142,130.0,83
2420,SSRC38,Stockholm,3,182,514,166,182,171.3,98
2421,SSRC41,Stockholm,8,114,876,107,112,109.5,81
2422,SSRC8_1,Stockholm,3,150,450,150,150,150.0,95
2423,URE2_IRES,Stockholm,5,105,525,105,105,105.0,87
2424,NRF2_IRES,Stockholm,20,167,2569,123,140,128.4,81
2425,MNV_3UTR,Stockholm,10,242,2236,220,229,223.6,91
2426,HAV_CRE,Stockholm,2,114,228,114,114,114.0,91
2427,Noro_CRE,Stockholm,21,52,1090,50,52,51.9,83
2428,ODC_IRES,Stockholm,13,193,1836,127,152,141.2,78
2429,AEV_CRE,Stockholm,2,135,270,135,135,135.0,98
2430,TarA,Stockholm,2,99,197,98,99,98.5,97
2431,TarB,Stockholm,2,79,158,79,79,79.0,95
2432,SNOR75,Stockholm,6,89,522,85,88,87.0,87
2433,LSU_rRNA_archaea,Stockholm,91,4236,271770,2860,3548,2986.5,68
2434,LSU_rRNA_bacteria,Stockholm,102,5241,301650,2704,3459,2957.4,68
2435,SSU_rRNA_microsporidia,Stockholm,46,1752,61592,1231,1481,1339.0,67
2436,LSU_rRNA_eukarya,Stockholm,88,8395,315346,2771,4065,3583.5,64
2437,mt-tmRNA,Stockholm,11,99,858,72,95,78.0,79
2438,SSU_trypano_mito,Stockholm,4,634,2495,614,627,623.8,83
2439,LSU_trypano_mito,Stockholm,6,573,2677,99,569,446.2,76
2440,mtPerm-5S,Stockholm,6,106,632,104,106,105.3,84
2441,Oskar_OES,Stockholm,14,68,924,61,67,66.0,80
2442,RnaG,Stockholm,4,120,480,120,120,120.0,99
2443,DapZ,Stockholm,6,81,469,77,79,78.2,80
2444,RcsR1,Stockholm,10,101,969,96,99,96.9,81
2445,YrlA,Stockholm,6,125,653,81,120,108.8,66
2446,ppoRNA,Stockholm,2,98,194,96,98,97.0,99
2447,hveRNA,Stockholm,7,124,831,87,124,118.7,100
2448,snaR-A,Stockholm,5,115,575,115,115,115.0,96
2449,CbSR1,Stockholm,2,112,224,112,112,112.0,100
2450,CbSR2,Stockholm,2,243,486,243,243,243.0,100
2451,CbSR4,Stockholm,2,196,392,196,196,196.0,99
2452,CbSR9,Stockholm,2,213,426,213,213,213.0,100
2453,CbSR12,Stockholm,2,148,296,148,148,148.0,99
2454,CbSR14,Stockholm,2,189,326,137,189,163.0,100
2455,CbSR3,Stockholm,2,198,396,198,198,198.0,99
2456,naRNA4,Stockholm,3,77,231,77,77,77.0,99
2457,YrlB,Stockholm,2,78,156,78,78,78.0,76
2458,Ms1,Stockholm,4,318,1238,304,314,309.5,85
2459,Va-907,Stockholm,3,311,933,311,311,311.0,96
2460,UptR,Stockholm,3,92,274,90,92,91.3,96
2461,IhtA,Stockholm,5,111,529,103,107,105.8,83
2462,BM-sr0117,Stockholm,3,83,249,83,83,83.0,98
2463,Mcr7,Stockholm,2,351,700,349,351,350.0,96
2464,babR_5UTR,Stockholm,3,134,402,134,134,134.0,99
2465,LLnc147,Stockholm,2,102,204,102,102,102.0,94
2466,Ricks_sRNA10,Stockholm,3,360,1055,347,354,351.7,73
