idx,name,format,nseq,alen,nres,small,large,avlen,%id
10848,Hydant_A_C,Stockholm,41,196,7912,192,195,193.0,51
10849,Hydant_A_N,Stockholm,37,262,6788,159,217,183.5,30
10850,HydF_dimer,Stockholm,10,102,989,97,101,98.9,43
10851,HydF_tetramer,Stockholm,21,134,2502,117,130,119.1,39
10852,Hydin_ADK,Stockholm,14,273,2851,194,231,203.6,46
10853,Hydrolase,Stockholm,227,564,45938,140,352,202.4,15
10854,Hydrolase_2,Stockholm,381,259,40043,98,173,105.1,32
10855,Hydrolase_3,Stockholm,62,348,16121,244,285,260.0,21
10856,Hydrolase_4,Stockholm,75,308,18187,230,267,242.5,25
10857,Hydrolase_6,Stockholm,122,233,12647,97,155,103.7,25
10858,Hydrolase_like,Stockholm,129,164,9811,69,103,76.1,28
10859,Hydrophobin,Stockholm,195,195,15905,73,103,81.6,35
10860,Hydrophobin_2,Stockholm,85,78,5438,60,71,64.0,44
10861,Hydrophob_seed,Stockholm,12,90,985,79,85,82.1,36
10862,Hyd_WA,Stockholm,162,63,4954,29,40,30.6,34
10863,HYLS1_C,Stockholm,17,94,1503,82,93,88.4,49
10864,HypA,Stockholm,405,209,45794,103,144,113.1,29
10865,HypD,Stockholm,276,443,97065,332,367,351.7,44
10866,HypF_C,Stockholm,147,194,14930,94,145,101.6,33
10867,Hyphal_reg_CWP,Stockholm,71,463,23200,308,390,326.8,35
10868,HYPK_UBA,Stockholm,37,43,1517,38,42,41.0,36
10869,Hypoth_Ymh,Stockholm,38,157,4595,114,132,120.9,29
10870,HYR,Stockholm,13,87,1067,81,83,82.1,40
10871,Hyr1,Stockholm,17,61,722,41,51,42.5,50
10872,HZS_alpha,Stockholm,13,133,1299,92,126,99.9,43
10873,H_lectin,Stockholm,162,105,10858,62,75,67.0,23
10874,H_PPase,Stockholm,275,1633,187829,632,935,683.0,44
10875,I-EGF_1,Stockholm,115,35,3392,27,34,29.5,45
10876,I-set,Stockholm,48,113,4342,86,111,90.5,28
10877,IalB,Stockholm,36,173,4792,124,146,133.1,23
10878,IATP,Stockholm,6,109,585,94,106,97.5,34
10879,IAT_beta,Stockholm,20,349,5604,269,317,280.2,31
10880,IBB,Stockholm,168,114,14858,73,100,88.4,36
10881,IBD,Stockholm,94,159,11467,101,133,122.0,23
10882,IBN_N,Stockholm,52,98,3826,63,82,73.6,21
10883,IBP39,Stockholm,7,213,1258,165,205,179.7,26
10884,IBR,Stockholm,158,160,10429,51,117,66.0,23
10885,Ibs_toxin,Stockholm,4,19,75,18,19,18.8,73
10886,IBV_3A,Stockholm,1,57,57,57,57,57.0,100
10887,IBV_3B,Stockholm,1,64,64,64,64,64.0,100
10888,IBV_3C,Stockholm,1,92,92,92,92,92.0,100
10889,ICA69,Stockholm,18,350,4332,176,297,240.7,38
10890,ICAM_N,Stockholm,5,93,457,90,93,91.4,36
10891,ICAP-1_inte_bdg,Stockholm,2,200,398,198,200,199.0,79
10892,ICAT,Stockholm,18,79,1365,71,79,75.8,43
10893,ICE2,Stockholm,56,781,24779,380,523,442.5,40
10894,ICEA,Stockholm,2,218,436,218,218,218.0,75
10895,IceA2,Stockholm,2,59,109,50,59,54.5,60
10896,Ice_binding,Stockholm,58,320,11834,186,254,204.0,40
10897,Ice_nucleation,Stockholm,4,15,60,15,15,15.0,66
10898,ICL,Stockholm,6,536,3162,523,532,527.0,63
10899,IclR,Stockholm,18,135,2285,118,129,126.9,27
10900,IcmF-related,Stockholm,102,520,31856,286,377,312.3,23
10901,IcmF-related_N,Stockholm,105,350,27273,240,294,259.7,29
10902,IcmF_C,Stockholm,109,175,11600,95,131,106.4,23
10903,ICMT,Stockholm,11,99,1041,92,97,94.6,30
10904,ID,Stockholm,6,54,318,53,53,53.0,49
10905,IDEAL,Stockholm,60,37,2191,34,37,36.5,35
10906,IDH,Stockholm,143,784,104797,713,742,732.8,62
10907,IDO,Stockholm,176,967,74707,381,572,424.5,38
10908,IER,Stockholm,17,515,5216,283,406,306.8,43
10909,IES5,Stockholm,10,118,1104,99,117,110.4,42
10910,IF-2,Stockholm,479,178,55841,107,129,116.6,38
10911,IF-2B,Stockholm,18,445,5269,266,353,292.7,28
10912,IF2_assoc,Stockholm,78,76,3093,35,55,39.7,41
10913,IF2_N,Stockholm,93,59,4853,49,57,52.2,22
10914,IF3_C,Stockholm,446,103,38391,84,91,86.1,43
10915,IF3_N,Stockholm,445,169,31201,66,105,70.1,46
10916,IF4E,Stockholm,259,487,42829,148,228,165.4,33
10917,Ifi-6-16,Stockholm,51,89,3989,71,85,78.2,49
10918,IFN-gamma,Stockholm,14,141,1931,134,140,137.9,54
10919,IFNGR1,Stockholm,7,193,1047,128,188,149.6,27
10920,IFP_35_N,Stockholm,5,80,377,73,76,75.4,47
10921,IFR3_antag,Stockholm,1,249,249,249,249,249.0,100
10922,IFRD,Stockholm,70,434,21189,275,330,302.7,27
10923,IFRD_C,Stockholm,37,59,1933,48,56,52.2,39
10924,IFS,Stockholm,11,167,1801,158,167,163.7,37
10925,IFT20,Stockholm,37,122,4375,111,119,118.2,36
10926,IFT43,Stockholm,17,168,2286,122,155,134.5,39
10927,IFT46_B_C,Stockholm,44,281,9423,202,228,214.2,42
10928,IFT57,Stockholm,45,461,16168,334,396,359.3,34
10929,IFT81_CH,Stockholm,17,129,2093,120,125,123.1,42
10930,IFTAP,Stockholm,12,268,2768,210,242,230.7,51
10931,ig,Stockholm,34,118,2961,78,103,87.1,15
10932,IgaA,Stockholm,11,734,7746,700,711,704.2,49
10933,IGF2_C,Stockholm,6,57,334,55,57,55.7,54
10934,IGFBP,Stockholm,182,94,9914,51,65,54.5,42
10935,IGFL,Stockholm,11,84,907,81,83,82.5,60
10936,IgGFc_binding,Stockholm,275,740,85490,95,368,310.9,24
10937,IgG_binding_B,Stockholm,7,70,466,65,68,66.6,53
10938,IglC,Stockholm,1,211,211,211,211,211.0,100
10939,IGPD,Stockholm,487,264,70178,134,175,144.1,46
10940,IGPS,Stockholm,16,275,4064,245,266,254.0,38
10941,IGR,Stockholm,86,66,4797,54,60,55.8,39
10942,Ig_2,Stockholm,40,207,3485,77,115,87.1,18
10943,Ig_3,Stockholm,794,181,62128,58,110,78.2,23
10944,Ig_4,Stockholm,49,89,3472,64,79,70.9,38
10945,Ig_5,Stockholm,18,98,1476,77,92,82.0,48
10946,Ig_6,Stockholm,25,139,3000,107,134,120.0,40
10947,Ig_7,Stockholm,121,124,10105,78,92,83.5,37
10948,Ig_C17orf99,Stockholm,7,96,655,92,95,93.6,38
10949,Ig_C19orf38,Stockholm,7,92,633,89,92,90.4,63
10950,Ig_GlcNase,Stockholm,130,151,13849,95,116,106.5,33
10951,Ig_J_chain,Stockholm,10,137,1341,132,137,134.1,62
10952,Ig_mannosidase,Stockholm,208,166,16898,66,101,81.2,23
10953,Ig_Tie2_1,Stockholm,5,97,468,91,95,93.6,41
10954,IHABP4_N,Stockholm,15,198,2203,127,174,146.9,34
10955,IHHNV_capsid,Stockholm,3,323,969,323,323,323.0,94
10956,IHO1,Stockholm,14,592,7907,533,577,564.8,59
10957,IIGP,Stockholm,6,384,2203,358,375,367.2,37
10958,IKBKB_SDD,Stockholm,13,282,3562,264,279,274.0,48
10959,IKI3,Stockholm,22,1428,21162,883,1084,961.9,33
10960,IKKbetaNEMObind,Stockholm,22,41,817,36,41,37.1,44
10961,IL1,Stockholm,13,125,1482,110,118,114.0,33
10962,IL10,Stockholm,3,170,492,161,170,164.0,70
10963,IL11,Stockholm,9,179,1515,162,174,168.3,30
10964,IL12,Stockholm,8,221,1666,197,217,208.2,57
10965,IL12p40_C,Stockholm,34,119,2939,76,99,86.4,32
10966,IL13,Stockholm,14,137,1808,125,134,129.1,64
10967,Il13Ra_Ig,Stockholm,8,101,769,92,101,96.1,41
10968,IL15,Stockholm,8,144,1039,128,134,129.9,43
10969,IL17,Stockholm,82,122,6711,76,100,81.8,36
10970,IL17R_D_N,Stockholm,6,122,730,121,122,121.7,52
10971,IL17R_fnIII_D1,Stockholm,10,156,1532,151,156,153.2,45
10972,IL17R_fnIII_D2,Stockholm,22,110,2289,99,106,104.0,56
10973,IL17_R_N,Stockholm,11,491,4339,376,411,394.5,43
10974,IL1_propep,Stockholm,31,131,3295,100,114,106.3,40
10975,IL2,Stockholm,14,160,2023,140,159,144.5,64
10976,IL22,Stockholm,2,139,278,139,139,139.0,47
10977,IL23,Stockholm,4,158,630,157,158,157.5,75
10978,IL28A,Stockholm,22,170,3423,145,161,155.6,50
10979,IL2RB_N1,Stockholm,21,116,1942,77,108,92.5,34
10980,Il2rg,Stockholm,23,105,2125,87,98,92.4,35
10981,IL3,Stockholm,7,122,799,110,118,114.1,33
10982,IL31,Stockholm,9,138,1171,125,132,130.1,39
10983,IL32,Stockholm,6,116,601,95,113,100.2,45
10984,IL33,Stockholm,9,288,2391,260,276,265.7,61
10985,IL34,Stockholm,11,181,1771,155,173,161.0,47
10986,IL3Ra_N,Stockholm,21,87,1581,69,87,75.3,31
10987,IL4,Stockholm,12,129,1347,105,124,112.2,53
10988,IL4Ra_N,Stockholm,17,110,1600,90,99,94.1,46
10989,IL4_i_Ig,Stockholm,7,89,612,78,89,87.4,51
10990,IL5,Stockholm,9,112,1003,108,112,111.4,70
10991,IL6,Stockholm,6,187,1100,182,186,183.3,54
10992,IL6Ra-bind,Stockholm,14,127,1353,91,112,96.6,24
10993,IL7,Stockholm,11,165,1536,108,161,139.6,49
10994,IL8,Stockholm,310,83,18761,52,67,60.5,27
10995,Ilar_coat,Stockholm,20,235,4000,191,212,200.0,28
10996,ILEI,Stockholm,198,142,17895,61,107,90.4,25
10997,Ilm1,Stockholm,49,318,8979,152,307,183.2,37
10998,IlvB_leader,Stockholm,2,32,63,31,32,31.5,68
10999,IlvC,Stockholm,252,162,36169,136,147,143.5,47
11000,ILVD_EDD,Stockholm,772,1015,410959,507,601,532.3,39
11001,IlvGEDA_leader,Stockholm,1,32,32,32,32,32.0,100
11002,IlvN,Stockholm,43,176,7093,160,171,165.0,53
11003,Ima1_N,Stockholm,86,176,11135,118,153,129.5,30
11004,IMCp,Stockholm,19,102,1776,89,96,93.5,33
11005,IMD,Stockholm,4,228,879,211,225,219.8,31
11006,Img2,Stockholm,137,168,11814,78,126,86.2,32
11007,IML1,Stockholm,98,418,28636,262,316,292.2,38
11008,Iml2-TPR_39,Stockholm,17,654,8260,449,596,485.9,28
11009,Imm-NTF2,Stockholm,3,132,381,123,129,127.0,34
11010,Imm-NTF2-2,Stockholm,14,85,964,64,83,68.9,32
11011,Imm1,Stockholm,31,177,3821,111,155,123.3,18
11012,Imm10,Stockholm,7,113,729,96,109,104.1,22
11013,Imm12,Stockholm,2,138,276,138,138,138.0,72
11014,Imm15,Stockholm,4,165,618,150,163,154.5,29
11015,Imm17,Stockholm,22,65,1297,56,64,59.0,27
11016,Imm19,Stockholm,3,231,681,227,227,227.0,77
11017,Imm2,Stockholm,1,60,60,60,60,60.0,100
11018,Imm21,Stockholm,9,186,1402,146,167,155.8,46
11019,Imm25,Stockholm,2,131,262,131,131,131.0,59
11020,Imm26,Stockholm,27,148,2885,92,119,106.9,17
11021,Imm27,Stockholm,7,69,450,61,66,64.3,30
11022,Imm3,Stockholm,6,125,710,116,124,118.3,35
11023,Imm30,Stockholm,4,102,393,97,100,98.2,32
11024,Imm31,Stockholm,2,73,145,72,73,72.5,31
11025,Imm32,Stockholm,4,58,211,49,58,52.8,35
11026,Imm35,Stockholm,13,105,1127,79,99,86.7,26
11027,Imm39,Stockholm,2,131,257,128,129,128.5,31
11028,Imm40,Stockholm,2,93,183,90,93,91.5,27
11029,Imm41,Stockholm,4,128,444,108,112,111.0,37
11030,Imm42,Stockholm,21,207,3395,141,179,161.7,20
11031,Imm43,Stockholm,3,137,377,124,129,125.7,31
11032,Imm44,Stockholm,3,133,370,118,126,123.3,29
11033,Imm45,Stockholm,3,114,303,94,109,101.0,51
11034,Imm47,Stockholm,1,258,258,258,258,258.0,100
11035,Imm48,Stockholm,8,132,994,123,128,124.2,31
11036,Imm49,Stockholm,44,316,9275,170,243,210.8,19
11037,Imm5,Stockholm,8,215,1465,174,192,183.1,24
11038,Imm50,Stockholm,13,157,1558,113,132,119.8,17
11039,Imm51,Stockholm,15,115,1575,98,112,105.0,26
11040,Imm52,Stockholm,15,112,1498,96,105,99.9,36
11041,Imm53,Stockholm,18,112,1662,87,100,92.3,35
11042,Imm57,Stockholm,2,111,205,96,109,102.5,44
11043,Imm58,Stockholm,1,109,109,109,109,109.0,100
11044,Imm59,Stockholm,9,105,915,98,103,101.7,41
11045,Imm6,Stockholm,7,136,855,118,134,122.1,27
11046,Imm61,Stockholm,5,173,776,149,161,155.2,28
11047,Imm63,Stockholm,9,103,780,79,94,86.7,23
11048,Imm64,Stockholm,2,207,402,195,207,201.0,38
11049,Imm65,Stockholm,1,321,321,321,321,321.0,100
11050,Imm68,Stockholm,7,166,1062,143,160,151.7,38
11051,Imm7,Stockholm,8,134,1032,124,132,129.0,38
11052,Imm70,Stockholm,7,136,904,124,131,129.1,32
11053,Imm71,Stockholm,7,204,1144,152,186,163.4,36
11054,Imm72,Stockholm,3,112,274,81,110,91.3,45
11055,Imm74,Stockholm,8,81,631,72,81,78.9,24
11056,Imm75,Stockholm,3,84,252,84,84,84.0,98
11057,Imm8,Stockholm,15,125,1680,106,116,112.0,28
11058,Imm9,Stockholm,5,163,743,142,153,148.6,29
11059,ImmE5,Stockholm,1,82,82,82,82,82.0,100
11060,Imm_superinfect,Stockholm,42,44,1752,40,44,41.7,40
11061,Imp-YgjV,Stockholm,44,171,7024,156,165,159.6,26
11062,IMP2_C,Stockholm,6,63,378,63,63,63.0,40
11063,IMP2_N,Stockholm,16,102,1442,79,102,90.1,29
11064,IMPa_helical,Stockholm,14,121,1522,104,121,108.7,34
11065,ImpA_N,Stockholm,113,158,13856,110,148,122.6,27
11066,IMPa_N_2,Stockholm,10,219,2008,195,209,200.8,28
11067,IMPDH,Stockholm,439,699,203611,330,498,463.8,51
11068,ImpE,Stockholm,44,159,5395,117,145,122.6,35
11069,Importin_rep,Stockholm,12,40,478,39,40,39.8,51
11070,Importin_rep_2,Stockholm,21,44,906,42,44,43.1,53
11071,Importin_rep_3,Stockholm,64,87,4859,72,84,75.9,29
11072,Importin_rep_4,Stockholm,7,95,641,90,94,91.6,43
11073,Importin_rep_5,Stockholm,86,58,4515,51,56,52.5,43
11074,Importin_rep_6,Stockholm,122,125,13271,89,118,108.8,29
11075,IMP_cyclohyd,Stockholm,54,252,10859,181,214,201.1,39
11076,IMS,Stockholm,76,401,12368,141,288,162.7,27
11077,IMS_C,Stockholm,694,390,81204,99,187,117.0,20
11078,IMS_HHH,Stockholm,67,38,2161,29,35,32.3,23
11079,IMUP,Stockholm,8,112,823,101,106,102.9,60
11080,InaF-motif,Stockholm,26,37,903,31,37,34.7,46
11081,INCA1,Stockholm,12,180,2128,173,179,177.3,71
11082,IncD,Stockholm,1,141,141,141,141,141.0,100
11083,IncE,Stockholm,1,132,132,132,132,132.0,100
11084,INCENP_ARK-bind,Stockholm,111,82,6284,45,68,56.6,35
11085,INCENP_N,Stockholm,12,36,432,36,36,36.0,41
11086,IncF,Stockholm,1,104,104,104,104,104.0,100
11087,IncFII_repA,Stockholm,4,275,1094,269,275,273.5,56
11088,Indigoidine_A,Stockholm,237,411,69451,280,311,293.0,48
11089,ING,Stockholm,70,143,7274,98,132,103.9,25
11090,Inh,Stockholm,23,109,2182,91,104,94.9,26
11091,Inhibitor_G39P,Stockholm,6,77,416,66,72,69.3,32
11092,Inhibitor_I10,Stockholm,5,71,300,53,70,60.0,39
11093,Inhibitor_I24,Stockholm,1,140,140,140,140,140.0,100
11094,Inhibitor_I29,Stockholm,56,137,3367,56,99,60.1,24
11095,Inhibitor_I34,Stockholm,3,69,200,63,69,66.7,53
11096,Inhibitor_I36,Stockholm,37,112,2661,65,88,71.9,21
11097,Inhibitor_I42,Stockholm,113,167,10091,81,102,89.3,23
11098,Inhibitor_I48,Stockholm,4,175,595,142,158,148.8,43
11099,Inhibitor_I53,Stockholm,3,80,235,78,79,78.3,76
11100,Inhibitor_I66,Stockholm,17,187,2470,134,158,145.3,29
11101,Inhibitor_I67,Stockholm,2,41,82,41,41,41.0,93
11102,Inhibitor_I68,Stockholm,2,87,174,87,87,87.0,59
11103,Inhibitor_I69,Stockholm,68,130,6685,85,115,98.3,24
11104,Inhibitor_I71,Stockholm,3,178,513,168,173,171.0,44
11105,Inhibitor_I78,Stockholm,3,65,190,60,65,63.3,38
11106,Inhibitor_I9,Stockholm,71,170,6163,74,120,86.8,21
11107,Inhibitor_Mig-6,Stockholm,8,91,605,67,91,75.6,70
11108,Init_tRNA_PT,Stockholm,107,210,12140,95,143,113.5,32
11109,Inj_translocase,Stockholm,3,225,651,216,218,217.0,46
11110,InlK_D3,Stockholm,44,85,3318,72,80,75.4,41
11111,Innexin,Stockholm,176,948,61847,319,476,351.4,27
11112,Ino80_Iec3,Stockholm,28,331,6462,218,280,230.8,35
11113,INO80_Ies4,Stockholm,39,385,9418,230,265,241.5,44
11114,Inos-1-P_synth,Stockholm,121,168,13429,104,159,111.0,35
11115,Inositol_P,Stockholm,43,476,12070,253,327,280.7,21
11116,Inovirus_G7P_1,Stockholm,2,38,76,38,38,38.0,97
11117,Inovirus_G7P_2,Stockholm,4,34,126,29,33,31.5,48
11118,Inovirus_Gp2,Stockholm,14,241,2531,163,192,180.8,28
11119,Inp1,Stockholm,36,223,5181,130,183,143.9,31
11120,InPase,Stockholm,50,178,6792,127,156,135.8,43
11121,INPP5B_PH,Stockholm,15,190,2192,130,159,146.1,38
11122,Ins134_P3_kin,Stockholm,5,212,1005,199,204,201.0,44
11123,Ins134_P3_kin_N,Stockholm,5,92,412,80,92,82.4,47
11124,Ins145_P3_rec,Stockholm,8,250,1733,196,240,216.6,32
11125,Insc_C,Stockholm,7,457,2985,364,453,426.4,64
11126,INSC_LBD,Stockholm,5,48,233,44,48,46.6,70
11127,INSIG,Stockholm,73,403,16258,175,306,222.7,36
11128,Insulin,Stockholm,28,176,2278,55,154,81.4,39
11129,Insulin_TMD,Stockholm,9,48,417,45,48,46.3,48
11130,Ins_allergen_rp,Stockholm,71,255,12474,165,212,175.7,21
11131,Ins_beta,Stockholm,11,51,529,47,50,48.1,36
11132,Ins_P5_2-kin,Stockholm,81,1426,34160,311,666,421.7,21
11133,INTAP,Stockholm,9,146,1063,112,143,118.1,67
11134,Integrase_1,Stockholm,14,188,2044,132,153,146.0,37
11135,Integrase_2,Stockholm,10,429,3248,291,359,324.8,32
11136,Integrase_DNA,Stockholm,34,73,2166,56,72,63.7,45
11137,Integrase_H2C2,Stockholm,475,61,27887,55,61,58.7,25
11138,Integrase_Zn,Stockholm,17,38,630,35,38,37.1,37
11139,Integrin_alpha,Stockholm,22,15,330,15,15,15.0,46
11140,Integrin_alpha2,Stockholm,30,795,13921,427,661,464.0,26
11141,Integrin_beta,Stockholm,109,328,26929,227,262,247.1,46
11142,Integrin_b_cyt,Stockholm,49,45,2154,43,45,44.0,43
11143,Integrin_B_tail,Stockholm,119,124,10006,77,97,84.1,30
11144,Intein_splicing,Stockholm,13,685,5797,296,529,445.9,23
11145,Interfer-bind,Stockholm,34,119,3499,94,111,102.9,22
11146,Interferon,Stockholm,96,192,15283,148,173,159.2,36
11147,Internalin_N,Stockholm,11,65,617,55,58,56.1,30
11148,Intg_mem_TP0381,Stockholm,79,359,17238,205,287,218.2,21
11149,Intimin_C,Stockholm,14,116,1415,96,107,101.1,43
11150,Intron_maturas2,Stockholm,7,163,992,121,158,141.7,28
11151,IntS14_b-barrel,Stockholm,21,177,3105,139,171,147.9,50
11152,IntS14_C,Stockholm,21,126,2223,102,122,105.9,61
11153,INTS2,Stockholm,18,1280,19118,963,1117,1062.1,43
11154,Ints3_N,Stockholm,26,485,10682,386,436,410.8,38
11155,INTS5_C,Stockholm,11,880,7693,670,769,699.4,31
11156,INTS5_N,Stockholm,23,290,4848,195,275,210.8,30
11157,Intu_longin_1,Stockholm,37,152,4357,106,132,117.8,20
11158,Intu_longin_2,Stockholm,39,168,4722,107,153,121.1,24
11159,Intu_longin_3,Stockholm,34,167,3729,92,147,109.7,20
11160,INT_rpt,Stockholm,5,55,275,55,55,55.0,61
11161,INT_SG_DDX_CT_C,Stockholm,41,63,2575,59,63,62.8,38
11162,Inv-AAD,Stockholm,40,161,5310,129,143,132.8,56
11163,Invasin_D3,Stockholm,51,149,5023,86,109,98.5,38
11164,Invas_SpaK,Stockholm,5,84,396,78,84,79.2,37
11165,InvE_AD,Stockholm,32,170,4365,125,156,136.4,31
11166,InvH,Stockholm,1,147,147,147,147,147.0,100
11167,Involucrin,Stockholm,25,10,247,9,10,9.9,58
11168,Involucrin2,Stockholm,17,58,700,38,49,41.2,44
11169,Involucrin_N,Stockholm,9,69,618,67,69,68.7,60
11170,INV_N,Stockholm,18,146,1945,98,119,108.1,31
11171,IN_DBD_C,Stockholm,8,47,362,44,47,45.2,36
11172,Ion_trans,Stockholm,243,657,63630,207,348,261.9,18
11173,Ion_trans_2,Stockholm,96,114,7653,72,92,79.7,21
11174,Ion_trans_N,Stockholm,17,47,741,41,45,43.6,46
11175,IpaB_EvcA,Stockholm,2,156,298,144,154,149.0,24
11176,IpaC_SipC,Stockholm,4,423,1393,325,374,348.2,27
11177,IpgD,Stockholm,2,580,1097,538,559,548.5,41
11178,iPGM_N,Stockholm,568,381,122459,196,238,215.6,41
11179,Ipi1_N,Stockholm,109,168,11144,94,124,102.2,26
11180,IPI_T4,Stockholm,1,76,76,76,76,76.0,100
11181,IPK,Stockholm,106,462,23157,164,308,218.5,28
11182,IPP-2,Stockholm,95,219,12267,114,152,129.1,27
11183,IPPT,Stockholm,995,687,245217,226,309,246.4,33
11184,IPT,Stockholm,7,240,1632,231,235,233.1,37
11185,IPTL-CTERM,Stockholm,61,34,1711,25,31,28.0,45
11186,IPU_b_solenoid,Stockholm,32,33,1051,30,33,32.8,71
11187,IP_trans,Stockholm,97,391,24209,219,275,249.6,42
11188,IQ,Stockholm,245,21,5135,19,21,21.0,29
11189,IQCJ-SCHIP1,Stockholm,3,155,434,126,155,144.7,69
11190,IQ_SEC7_PH,Stockholm,18,169,2426,122,141,134.8,47
11191,IR1-M,Stockholm,13,69,809,61,65,62.2,49
11192,IreB,Stockholm,132,82,10222,74,80,77.4,55
11193,IRF,Stockholm,73,135,7678,100,115,105.2,40
11194,IRF-2BP1_2,Stockholm,4,52,206,50,52,51.5,61
11195,IRF-3,Stockholm,26,208,4700,163,194,180.8,31
11196,IRK,Stockholm,30,151,4259,137,149,142.0,43
11197,IRK_C,Stockholm,31,183,5373,168,178,173.3,41
11198,IRK_N,Stockholm,18,53,831,41,49,46.2,49
11199,IrmA,Stockholm,2,109,212,106,106,106.0,25
11200,Iron_permease,Stockholm,33,146,4212,124,145,127.6,47
11201,Iron_traffic,Stockholm,82,90,7155,80,89,87.3,50
11202,Iron_transport,Stockholm,50,206,7687,148,166,153.7,45
11203,IRS,Stockholm,20,129,2032,92,114,101.6,31
11204,ISAV_HA,Stockholm,2,380,688,335,353,344.0,27
11205,ISET-FN3_linker,Stockholm,16,66,1035,63,65,64.7,53
11206,ISG65-75,Stockholm,9,305,2469,267,282,274.3,25
11207,Ish1,Stockholm,251,47,9247,34,42,36.8,30
11208,ISK_Channel,Stockholm,13,127,1623,122,127,124.8,61
11209,Island,Stockholm,46,72,2990,61,67,65.0,50
11210,ISN1,Stockholm,52,632,22273,396,498,428.3,53
11211,Isochorismatase,Stockholm,61,271,10549,144,201,172.9,19
11212,Iso_dh,Stockholm,19,462,6665,326,398,350.8,39
11213,ISP1_C,Stockholm,4,107,428,107,107,107.0,28
11214,ISP3_C,Stockholm,4,110,440,110,110,110.0,24
11215,IspA,Stockholm,72,291,13083,172,214,181.7,37
11216,IspD,Stockholm,6,232,1321,213,224,220.2,36
11217,ISPD_C,Stockholm,17,174,2794,137,169,164.4,46
11218,Ist1,Stockholm,113,202,18559,156,176,164.2,35
11219,iSTAND,Stockholm,43,225,6809,137,181,158.3,15
11220,IstB_IS21,Stockholm,5,242,1193,238,240,238.6,35
11221,Isy1,Stockholm,96,502,25830,231,347,269.1,39
11222,ITAM,Stockholm,18,21,361,20,21,20.1,36
11223,ITAM_Cys-rich,Stockholm,3,38,114,38,38,38.0,54
11224,Itfg2,Stockholm,11,376,3625,312,342,329.5,46
11225,ITI_HC_C,Stockholm,53,232,9979,175,200,188.3,36
11226,IucA_IucC,Stockholm,200,483,49023,225,329,245.1,26
11227,IU_nuc_hydro,Stockholm,664,1256,205794,276,448,309.9,26
11228,ivWA,Stockholm,2,253,466,214,252,233.0,23
11229,ivWA-helical_N,Stockholm,2,270,498,240,258,249.0,22
11230,Ivy,Stockholm,14,128,1629,113,119,116.4,34
11231,Iwr1,Stockholm,93,131,6954,67,102,74.8,33
11232,IZUMO,Stockholm,30,154,4292,135,148,143.1,30
11233,Izumo-Ig,Stockholm,10,97,888,87,96,88.8,56
11234,I_LWEQ,Stockholm,80,193,12011,146,167,150.1,38
11235,JAB,Stockholm,26,196,3045,107,142,117.1,25
11236,Jacalin,Stockholm,35,155,4621,124,140,132.0,35
11237,Jagunal,Stockholm,30,202,5507,170,191,183.6,36
11238,Jag_N,Stockholm,310,60,15519,46,53,50.1,35
11239,Jak1_Phl,Stockholm,17,155,2387,126,148,140.4,47
11240,JAKMIP_CC3,Stockholm,9,221,1766,191,199,196.2,54
11241,JAMP,Stockholm,24,354,7015,282,305,292.3,40
11242,Jas_motif,Stockholm,44,34,1144,24,29,26.0,57
11243,JCAD,Stockholm,18,1464,23972,1260,1373,1331.8,54
11244,JHBP,Stockholm,223,328,53357,226,251,239.3,21
11245,JHD,Stockholm,12,110,1250,103,106,104.2,42
11246,JHY,Stockholm,13,200,1653,84,172,127.2,35
11247,JIP_LZII,Stockholm,23,71,1631,69,71,70.9,55
11248,Jiraiya,Stockholm,15,222,2591,167,195,172.7,34
11249,Jiv90,Stockholm,20,105,1891,87,99,94.5,44
11250,JLPA,Stockholm,1,352,352,352,352,352.0,100
11251,JmjC,Stockholm,30,129,3433,101,120,114.4,25
11252,JmjC_2,Stockholm,26,141,3160,115,137,121.5,35
11253,JmjN,Stockholm,281,44,9679,31,38,34.4,42
11254,JMY,Stockholm,13,382,4666,350,369,358.9,47
11255,Jnk-SapK_ap_N,Stockholm,37,191,5670,142,163,153.2,32
11256,Josephin,Stockholm,68,367,10955,145,345,161.1,36
11257,Joubert,Stockholm,12,379,3973,298,359,331.1,54
11258,JSRP,Stockholm,11,74,689,59,65,62.6,51
11259,JTB,Stockholm,15,110,1621,105,110,108.1,34
11260,Jun,Stockholm,11,408,2618,189,319,238.0,45
11261,JUPITER,Stockholm,4,385,1288,205,368,322.0,70
11262,K-box,Stockholm,166,125,15283,89,99,92.1,32
11263,K-cyclin_vir_C,Stockholm,2,107,205,99,106,102.5,37
11264,K1,Stockholm,1,120,120,120,120,120.0,100
11265,K1377,Stockholm,18,1070,17474,931,999,970.8,54
11266,KA1,Stockholm,81,49,3612,42,47,44.6,34
11267,KAAG1,Stockholm,2,84,167,83,84,83.5,71
11268,KaiA,Stockholm,23,123,2803,120,123,121.9,64
11269,KaiB,Stockholm,12,82,978,77,82,81.5,30
11270,KAP,Stockholm,3,859,2267,708,851,755.7,58
11271,KapB,Stockholm,19,116,2125,108,114,111.8,45
11272,KAP_NTPase,Stockholm,17,572,5800,263,532,341.2,17
11273,KAR,Stockholm,2,105,205,102,103,102.5,49
11274,KAR9,Stockholm,17,982,11794,632,719,693.8,32
11275,KASH,Stockholm,32,66,1833,53,65,57.3,46
