idx,name,format,nseq,alen,nres,small,large,avlen,%id
2039,Methylosinus-1,Stockholm,20,265,4280,190,248,214.0,78
2040,twister-P3,Stockholm,9,85,661,61,80,73.4,50
2041,L31-Firmicutes,Stockholm,1148,93,37222,21,57,32.4,67
2042,mir-1898,Stockholm,41,61,2501,61,61,61.0,97
2043,ctRNA_pND324,Stockholm,78,93,6629,78,89,85.0,72
2044,mir-3102,Stockholm,10,106,1039,103,104,103.9,85
2045,HEARO,Stockholm,1288,1555,302651,42,395,235.0,43
2046,Sernc350,Stockholm,464,1396,231125,99,522,498.1,65
2047,AsrC,Stockholm,67,2180,51767,254,1459,772.6,60
2048,mir-4,Stockholm,24,81,1944,81,81,81.0,98
2049,mir-4427,Stockholm,7,68,476,68,68,68.0,97
2050,MIR169,Stockholm,28,130,3044,96,125,108.7,80
2051,mir-880,Stockholm,4,78,312,78,78,78.0,93
2052,mir-1236,Stockholm,13,102,1325,101,102,101.9,99
2053,mir-427,Stockholm,66,69,4554,69,69,69.0,98
2054,mir-124,Stockholm,593,163,48155,62,120,81.2,69
2055,mir-2558,Stockholm,10,86,842,84,86,84.2,92
2056,mir-998,Stockholm,53,152,5512,73,145,104.0,67
2057,pemK,Stockholm,2292,239,176199,50,133,76.9,61
2058,skipping-rope,Stockholm,1599,403,136790,67,178,85.5,52
2059,EFASI,Stockholm,553,267,74779,118,159,135.2,55
2060,Fibro-purF,Stockholm,19,76,1423,74,76,74.9,77
2061,DUF3800-XI,Stockholm,298,69,14394,46,54,48.3,72
2062,Flavobacterium-1,Stockholm,210,176,25262,109,130,120.3,61
2063,folE,Stockholm,84,55,3316,37,53,39.5,81
2064,folP,Stockholm,33,106,3346,99,103,101.4,82
2065,Plasmid_RNAIII,Stockholm,8,134,1039,128,131,129.9,90
2066,freshwater-1,Stockholm,8,67,499,61,63,62.4,73
2067,freshwater-2,Stockholm,200,131,16882,68,92,84.4,60
2068,mir-623,Stockholm,12,87,1044,87,87,87.0,96
2069,MIR862_2,Stockholm,15,106,1349,84,104,89.9,84
2070,SQ2397,Stockholm,60,288,14101,225,263,235.0,78
2071,TEG147,Stockholm,4,61,240,59,61,60.0,84
2072,FTHFS,Stockholm,31,151,3629,90,136,117.1,73
2073,gltS,Stockholm,146,145,15352,98,122,105.2,73
2074,Fibrobacter-1,Stockholm,9,106,914,101,103,101.6,77
2075,DUF3800-X,Stockholm,101,147,7752,69,104,76.8,65
2076,mir-8,Stockholm,724,130,50068,56,103,69.2,66
2077,ftsZ-DE,Stockholm,17,77,1190,69,75,70.0,80
2078,FuFi-1,Stockholm,182,418,36933,151,320,202.9,49
2079,GA-cis,Stockholm,631,179,55304,42,126,87.6,59
2080,gntR-DTE,Stockholm,30,230,4097,84,175,136.6,71
2081,gut-2,Stockholm,81,50,3895,47,50,48.1,56
2082,GP20-a,Stockholm,54,133,5239,89,107,97.0,53
2083,hya,Stockholm,83,96,6058,68,83,73.0,80
2084,GEBRO,Stockholm,42,374,14645,330,356,348.7,70
2085,ilvH,Stockholm,93,71,6323,67,69,68.0,81
2086,IMPDH,Stockholm,89,121,9734,107,114,109.4,82
2087,RNA-OUT,Stockholm,91,89,6371,62,77,70.0,85
2088,IMES-5,Stockholm,52,172,7774,142,155,149.5,69
2089,int-alpA,Stockholm,574,162,39955,63,93,69.6,50
2090,IS605-orfB-II,Stockholm,56,199,8375,135,167,149.6,68
2091,Mahella-1,Stockholm,26,136,2969,111,120,114.2,68
2092,Methylophilales-1,Stockholm,25,131,2619,97,117,104.8,82
2093,mcrA,Stockholm,22,53,1129,51,53,51.3,80
2094,Mu-gpT-DE,Stockholm,326,89,17249,46,61,52.9,74
2095,Transposase-1,Stockholm,242,67,13990,51,62,57.8,66
2096,nadA,Stockholm,195,144,12934,36,104,66.3,54
2097,Transposase-2,Stockholm,225,109,15576,59,81,69.2,63
2098,mir-26,Stockholm,425,84,33635,56,83,79.1,70
2099,RT-12,Stockholm,48,206,5796,108,139,120.8,55
2100,RT-15,Stockholm,94,329,17931,170,234,190.8,67
2101,RT-13,Stockholm,24,72,1629,65,70,67.9,72
2102,RT-17,Stockholm,78,136,7380,82,104,94.6,54
2103,RT-16,Stockholm,116,417,19287,121,243,166.3,45
2104,RT-18,Stockholm,162,135,13750,72,107,84.9,61
2105,RT-10,Stockholm,119,222,15319,115,159,128.7,56
2106,Rothia-sucC,Stockholm,30,71,1834,59,64,61.1,80
2107,rpfG,Stockholm,31,87,2624,79,86,84.6,85
2108,RT-4,Stockholm,50,157,5662,96,121,113.2,66
2109,ctRNA_pT181,Stockholm,32,116,3066,85,103,95.8,79
2110,SNORD111,Stockholm,149,114,12273,64,94,82.4,73
2111,RT-5,Stockholm,82,159,8740,93,133,106.6,55
2112,RT-6,Stockholm,66,89,4925,72,79,74.6,57
2113,RT-7,Stockholm,58,334,11765,183,254,202.8,55
2114,salivarius-1,Stockholm,24,58,1345,55,57,56.0,74
2115,RT-8,Stockholm,11,100,1027,85,96,93.4,81
2116,narK,Stockholm,397,106,28485,64,92,71.8,69
2117,ssnA,Stockholm,136,49,6532,46,49,48.0,70
2118,nrdJ,Stockholm,224,142,18664,74,100,83.3,69
2119,NLPC-P60,Stockholm,32,141,3145,87,117,98.3,69
2120,nqrA-Marinomonas,Stockholm,12,156,1617,132,144,134.8,74
2121,traJ_5,Stockholm,14,112,1491,102,111,106.5,75
2122,osmY,Stockholm,62,79,4420,69,73,71.3,69
2123,PAGEV,Stockholm,92,431,20466,204,275,222.5,49
2124,PGK,Stockholm,26,99,2401,90,95,92.3,70
2125,nhaA-II,Stockholm,34,157,2953,75,98,86.9,75
2126,Peptidase-S11,Stockholm,188,123,15896,79,92,84.6,60
2127,porB,Stockholm,103,64,6253,56,63,60.7,79
2128,poplar-1,Stockholm,22,150,3057,128,142,139.0,69
2129,Proteo-phage-1,Stockholm,107,146,8610,58,98,80.5,58
2130,Prevotella-2,Stockholm,24,126,2784,103,120,116.0,74
2131,proV,Stockholm,28,164,4129,140,150,147.5,69
2132,mir-135,Stockholm,367,95,33151,70,92,90.3,71
2133,RAGATH-16,Stockholm,18,76,1295,70,73,71.9,70
2134,Pseudomonadales-1,Stockholm,73,216,12072,154,177,165.4,53
2135,RAGATH-20,Stockholm,9,106,920,98,105,102.2,82
2136,RAGATH-24,Stockholm,22,153,2216,69,140,100.7,72
2137,RAGATH-25,Stockholm,23,55,1137,46,54,49.4,67
2138,RAGATH-26,Stockholm,8,84,621,75,84,77.6,79
2139,RAGATH-28,Stockholm,95,113,8023,80,96,84.5,58
2140,OTKONC,Stockholm,43,183,7088,155,174,164.8,74
2141,Xanthine,Stockholm,575,154,34301,45,100,59.7,60
2142,RAGATH-35,Stockholm,23,100,2018,86,92,87.7,74
2143,mir-160,Stockholm,518,181,46290,79,138,89.4,61
2144,RAGATH-30,Stockholm,33,67,1957,57,63,59.3,69
2145,raiA-hairpin,Stockholm,243,57,11621,45,50,47.8,82
2146,uup,Stockholm,287,63,13674,41,54,47.6,69
2147,uxuA,Stockholm,36,91,3172,86,89,88.1,77
2148,Streptomyces-metK,Stockholm,229,215,27010,93,155,117.9,74
2149,xerDC,Stockholm,76,187,9830,122,148,129.3,75
2150,IS605-orfB-I,Stockholm,260,449,55877,189,267,214.9,60
2151,COG3610-DE,Stockholm,75,138,8807,109,123,117.4,72
2152,RAGATH-18,Stockholm,1775,195,123338,53,104,69.5,61
2153,malK-I,Stockholm,349,426,62770,159,247,179.9,57
2154,mir-19,Stockholm,384,115,28643,71,95,74.6,79
2155,terC,Stockholm,720,153,43596,50,98,60.5,62
2156,RT-3,Stockholm,244,281,36789,119,181,150.8,65
2157,ssNA-helicase,Stockholm,114,61,5516,44,56,48.4,71
2158,Sodium,Stockholm,271,91,14214,44,66,52.5,63
2159,raiA,Stockholm,736,675,161044,154,350,218.8,65
2160,RT-19,Stockholm,23,121,2369,94,112,103.0,78
2161,Rhodo-rpoB,Stockholm,465,125,43279,86,101,93.1,55
2162,DUF3800-VIII,Stockholm,254,116,17135,57,97,67.5,58
2163,Streptomyces-metH,Stockholm,237,260,30040,97,176,126.8,64
2164,RT-2,Stockholm,210,636,46104,154,302,219.5,49
2165,mir-46,Stockholm,212,128,18203,58,106,85.9,67
2166,chrB-a,Stockholm,407,177,31787,42,131,78.1,69
2167,MISL,Stockholm,49,1636,38058,504,951,776.7,53
2168,RT-9,Stockholm,65,119,6238,86,106,96.0,64
2169,dinG,Stockholm,111,129,10004,79,105,90.1,55
2170,DUF805,Stockholm,281,175,19220,60,101,68.4,71
2171,mir-5583,Stockholm,13,59,767,59,59,59.0,90
2172,mir-2009,Stockholm,4,83,329,80,83,82.2,91
2173,MIR5743,Stockholm,4,81,324,81,81,81.0,98
2174,mir-2064,Stockholm,3,70,210,70,70,70.0,97
2175,Telomerase_Asco,Stockholm,190,4571,158965,37,2072,836.7,51
2176,mir-148,Stockholm,261,91,18961,59,86,72.6,77
2177,DUF2815,Stockholm,22,71,1363,59,65,62.0,65
2178,cow-rumen-3,Stockholm,8,158,1045,95,146,130.6,67
2179,abiF,Stockholm,312,63,11611,32,51,37.2,72
2180,chrB-b,Stockholm,449,127,23278,44,100,51.8,66
2181,ROOL,Stockholm,316,1524,183540,471,681,580.8,43
2182,Parabacteroides-1,Stockholm,16,109,1686,105,108,105.4,78
2183,cold-seep-1,Stockholm,15,161,2291,150,155,152.7,72
2184,Ocean-VII,Stockholm,16,42,653,39,42,40.8,83
2185,lysM-Actino,Stockholm,58,264,12358,204,224,213.1,76
2186,Clostridium-PBP,Stockholm,11,73,799,72,73,72.6,81
2187,mir-219,Stockholm,311,180,22826,62,153,73.4,66
2188,LAGLIDADG-2,Stockholm,25,145,3204,121,137,128.2,82
2189,queA,Stockholm,9,82,566,59,70,62.9,71
2190,RAGATH-17,Stockholm,7,108,685,96,106,97.9,79
2191,RAGATH-19,Stockholm,11,154,1548,135,144,140.7,66
2192,RAGATH-21,Stockholm,38,117,3047,69,108,80.2,75
2193,RAGATH-22,Stockholm,19,195,3202,165,182,168.5,80
2194,RAGATH-23,Stockholm,11,104,1077,94,103,97.9,78
2195,RAGATH-27,Stockholm,16,90,1368,83,88,85.5,70
2196,RAGATH-31,Stockholm,27,56,1460,53,55,54.1,88
2197,RAGATH-33,Stockholm,7,127,831,113,127,118.7,83
2198,mir-TAR,Stockholm,73,62,4355,39,61,59.7,86
2199,RAGATH-34,Stockholm,24,122,2518,98,108,104.9,73
2200,RAGATH-36,Stockholm,14,165,1885,101,157,134.6,80
2201,Thermales-rpoB,Stockholm,19,104,1716,87,100,90.3,84
2202,RAGATH-7-assoc,Stockholm,26,135,3303,120,132,127.0,75
2203,saliva-tongue-1,Stockholm,10,115,1090,109,109,109.0,78
2204,throat-1,Stockholm,27,352,7395,146,340,273.9,71
2205,Zeta-pan,Stockholm,12,66,639,48,63,53.2,80
2206,Staphylococcus-1,Stockholm,22,147,2829,123,135,128.6,75
2207,Poribacteria-1,Stockholm,6,118,652,103,114,108.7,67
2208,RT-1,Stockholm,6,110,645,107,110,107.5,90
2209,mir-101,Stockholm,277,75,20581,55,75,74.3,85
2210,KDPG-aldolase,Stockholm,57,124,4812,73,105,84.4,73
2211,aCoV-5UTR,Stockholm,44,444,13456,107,352,305.8,51
2212,bCoV-5UTR,Stockholm,39,422,11587,259,331,297.1,47
2213,gCoV-5UTR,Stockholm,9,252,1729,167,200,192.1,73
2214,dCoV-5UTR,Stockholm,14,331,3883,261,280,277.4,46
2215,aCoV-3UTR,Stockholm,45,542,13038,184,382,289.7,51
2216,Sarbecovirus-5UTR,Stockholm,103,308,30053,128,305,291.8,96
2217,bCoV-3UTR,Stockholm,39,438,12239,266,330,313.8,54
2218,dCoV-3UTR,Stockholm,14,494,5473,385,425,390.9,55
2219,gCoV-3UTR,Stockholm,10,292,2735,269,276,273.5,78
2220,Alfamo_CPB,Stockholm,19,190,3447,169,186,181.4,85
2221,SNORD75,Stockholm,131,92,8534,60,82,65.1,81
2222,SraC_RyeA,Stockholm,198,336,28359,62,214,143.2,60
2223,L20-Deltaproteobacteria,Stockholm,150,124,10370,55,95,69.1,68
2224,Sarbecovirus-3UTR,Stockholm,97,368,32114,163,350,331.1,98
2225,L31-Coriobacteria,Stockholm,128,40,4249,30,39,33.2,73
2226,L13-Bacteroidia,Stockholm,422,107,31838,67,84,75.4,62
2227,L19-Flavobacteria,Stockholm,684,53,19258,25,38,28.2,82
2228,L31-Corynebacteriaceae,Stockholm,168,191,12762,49,137,76.0,67
2229,L17-Actino-Proteobacteria,Stockholm,644,105,36217,41,74,56.2,70
2230,L25-Gammaproteobacteria,Stockholm,506,28,13162,24,27,26.0,90
2231,S4-Fusobacteriales,Stockholm,102,107,6544,55,77,64.2,69
2232,S6-S18-Chlorobi,Stockholm,46,100,3586,70,89,78.0,67
2233,mir-218,Stockholm,305,101,24736,58,87,81.1,80
2234,L4-Archaeoglobi,Stockholm,463,197,44132,62,103,95.3,59
2235,S10-Clostridia,Stockholm,669,300,60043,57,174,89.8,64
2236,S15-Methanomicrobia,Stockholm,114,168,9083,70,119,79.7,72
2237,S16-Flavobacteria,Stockholm,281,49,9818,31,38,34.9,83
2238,S4-Bacteroidia,Stockholm,288,92,10108,29,62,35.1,77
2239,S4-Clostridia,Stockholm,179,224,11655,46,141,65.1,52
2240,S4-Flavobacteria,Stockholm,436,51,14946,28,43,34.3,81
2241,L2-Alphaproteobacteria,Stockholm,622,362,45636,38,165,73.4,63
2242,S15-Halobacteria,Stockholm,300,173,20570,56,129,68.6,73
2243,RAGATH-14,Stockholm,15,282,3020,171,231,201.3,69
2244,mir-16,Stockholm,525,125,41990,72,90,80.0,67
2245,eL15-Euryarchaeota,Stockholm,642,290,37198,41,165,57.9,52
2246,RAGATH-9,Stockholm,53,211,8760,142,180,165.3,64
2247,RAGATH-11,Stockholm,10,128,1158,106,120,115.8,66
2248,RAGATH-10,Stockholm,150,121,12814,77,94,85.4,74
2249,RAGATH-15,Stockholm,14,375,4165,290,309,297.5,59
2250,RAGATH-12,Stockholm,24,85,1902,77,83,79.2,87
2251,cyano-S1,Stockholm,42,91,3432,78,86,81.7,57
2252,RAGATH-1-hammerhead,Stockholm,16,146,1286,62,119,80.4,67
2253,RAGATH-4,Stockholm,15,141,1981,131,135,132.1,75
2254,TD-1,Stockholm,137,270,17610,110,192,128.5,62
2255,6S,Stockholm,3786,495,684935,71,255,180.9,42
2256,L31-Gammaproteobacteria,Stockholm,1052,114,56981,47,89,54.2,66
2257,L31-Actinobacteria,Stockholm,1487,157,73000,35,99,49.1,68
2258,RAGATH-7,Stockholm,44,364,9223,188,259,209.6,66
2259,twister-P1,Stockholm,2721,200,186735,49,120,68.6,72
2260,S15-Flavobacteria,Stockholm,1172,171,73092,45,92,62.4,74
2261,TD-2,Stockholm,272,183,27613,87,150,101.5,54
2262,c4-a1b1,Stockholm,457,73,24198,51,55,52.9,62
2263,NiCo-AnGGAG,Stockholm,20,137,1761,76,103,88.0,69
2264,glycine-GGAnGA,Stockholm,48,361,9000,171,270,187.5,61
2265,c-di-GMP-I-UAU,Stockholm,23,88,1844,76,85,80.2,62
2266,CsrB,Stockholm,292,1252,96283,193,397,329.7,49
2267,c-di-GMP-I-GGC,Stockholm,843,207,74425,73,180,88.3,60
2268,2dG-II,Stockholm,89,78,6323,69,75,71.0,65
2269,c-di-GMP-II-GCG,Stockholm,415,187,37217,70,138,89.7,60
2270,c-di-GMP-II-GAG,Stockholm,641,221,58715,65,138,91.6,56
2271,mir-1012,Stockholm,4,59,234,58,59,58.5,99
2272,mir-4904,Stockholm,3,79,237,79,79,79.0,98
2273,mir-7445,Stockholm,6,60,360,60,60,60.0,90
2274,mir-555,Stockholm,12,89,1061,87,89,88.4,98
2275,mir-3070,Stockholm,11,91,982,89,90,89.3,91
2276,mir-4510,Stockholm,12,72,853,68,72,71.1,93
2277,Y_RNA,Stockholm,8621,546,892889,59,237,103.6,60
2278,mir-3960,Stockholm,13,73,925,70,73,71.2,91
2279,mir-1781,Stockholm,47,89,3991,80,86,84.9,90
2280,MIR9657,Stockholm,31,99,2631,78,89,84.9,76
2281,mir-7359,Stockholm,11,56,616,56,56,56.0,98
2282,mir-666,Stockholm,7,86,602,86,86,86.0,99
2283,mir-2788,Stockholm,32,118,3047,76,101,95.2,73
2284,mir-5885,Stockholm,37,65,2403,64,65,64.9,84
2285,mir-769,Stockholm,42,103,3382,61,100,80.5,88
2286,mir-5360,Stockholm,18,81,1438,78,81,79.9,91
2287,mir-BART10,Stockholm,5,80,400,80,80,80.0,93
2288,U5,Stockholm,7681,441,889083,40,189,115.8,57
2289,mir-3167,Stockholm,9,59,531,59,59,59.0,98
2290,mir-602,Stockholm,7,85,593,83,85,84.7,94
2291,mir-2582,Stockholm,7,81,559,79,81,79.9,88
2292,mir-3015,Stockholm,83,64,4727,52,59,57.0,80
2293,mir-6715,Stockholm,13,57,741,57,57,57.0,95
2294,mir-4900,Stockholm,18,75,1347,74,75,74.8,80
2295,mir-2209,Stockholm,4,63,252,63,63,63.0,87
2296,MIR9560,Stockholm,16,106,1534,94,99,95.9,90
2297,mir-8196,Stockholm,8,68,522,64,67,65.2,92
2298,mir-2763,Stockholm,9,83,714,56,83,79.3,87
2299,mir-708,Stockholm,93,93,7853,81,93,84.4,84
2300,mir-1471,Stockholm,12,57,684,57,57,57.0,96
2301,mir-2528,Stockholm,117,126,13682,113,120,116.9,96
2302,mir-1297,Stockholm,28,77,2151,74,77,76.8,94
2303,mir-967,Stockholm,5,90,450,90,90,90.0,99
2304,mir-4523,Stockholm,12,69,828,69,69,69.0,98
2305,mir-6526,Stockholm,21,84,1663,79,83,79.2,88
2306,hvt-mir-H16,Stockholm,6,64,384,64,64,64.0,96
2307,mir-2813,Stockholm,7,67,469,67,67,67.0,99
2308,mir-2543,Stockholm,10,118,1162,116,118,116.2,97
2309,mir-1206,Stockholm,11,58,637,57,58,57.9,95
2310,mir-872,Stockholm,43,144,3540,78,109,82.3,72
2311,MIR6425,Stockholm,14,125,1750,125,125,125.0,98
2312,mir-1542,Stockholm,6,72,432,72,72,72.0,93
2313,mir-963,Stockholm,4,82,328,82,82,82.0,98
2314,MIR5534,Stockholm,66,116,6709,98,108,101.7,85
2315,mir-1789,Stockholm,37,63,2331,63,63,63.0,97
2316,mir-1397,Stockholm,60,84,5040,84,84,84.0,97
2317,mir-4798,Stockholm,12,76,900,75,75,75.0,91
2318,mir-2731,Stockholm,10,91,905,86,91,90.5,96
2319,mir-1324,Stockholm,62,95,5639,89,95,91.0,90
2320,MIR1515,Stockholm,6,137,822,137,137,137.0,95
2321,mir-874,Stockholm,50,78,3849,60,78,77.0,98
2322,mir-2114,Stockholm,17,85,1423,80,85,83.7,95
2323,MIR9772,Stockholm,22,113,2058,90,100,93.5,86
2324,mir-4446,Stockholm,14,82,1133,67,82,80.9,99
2325,mir-678,Stockholm,4,78,312,78,78,78.0,93
2326,mir-4654,Stockholm,11,76,836,76,76,76.0,95
2327,mir-9460,Stockholm,58,69,3943,67,69,68.0,97
2328,mir-2188,Stockholm,83,79,6433,60,79,77.5,87
2329,mir-1286,Stockholm,13,76,987,75,76,75.9,96
2330,MIR1514,Stockholm,6,110,624,99,109,104.0,94
2331,mir-8229,Stockholm,12,59,707,58,59,58.9,83
2332,mir-607,Stockholm,8,91,728,91,91,91.0,95
2333,SNORD94,Stockholm,148,188,20482,92,147,138.4,73
2334,mir-1759,Stockholm,45,81,3371,72,78,74.9,90
2335,mir-1181,Stockholm,8,81,647,80,81,80.9,97
2336,MIR861,Stockholm,4,111,428,104,110,107.0,94
2337,MIR1024,Stockholm,4,109,416,99,109,104.0,89
2338,mir-1460,Stockholm,46,93,4187,90,92,91.0,95
2339,mir-3957,Stockholm,6,77,462,77,77,77.0,94
2340,mir-2007,Stockholm,4,90,357,87,90,89.2,98
2341,mir-2943,Stockholm,28,85,1925,67,74,68.8,88
2342,mir-645,Stockholm,8,77,616,77,77,77.0,99
2343,mir-1911,Stockholm,11,59,649,59,59,59.0,98
2344,mir-583,Stockholm,12,75,895,70,75,74.6,95
2345,MIR3712,Stockholm,4,65,260,65,65,65.0,95
2346,mir-5697,Stockholm,11,72,640,58,59,58.2,88
2347,mir-1247,Stockholm,32,74,2317,55,74,72.4,96
2348,mir-2187,Stockholm,25,62,1550,62,62,62.0,91
2349,mir-1238,Stockholm,11,85,917,82,85,83.4,93
2350,mir-2542,Stockholm,10,90,855,85,89,85.5,96
2351,mir-5886,Stockholm,41,89,3648,88,89,89.0,90
2352,mir-980,Stockholm,82,113,6613,74,98,80.6,65
2353,mir-2232,Stockholm,4,91,354,87,90,88.5,78
2354,mir-7583,Stockholm,19,59,1106,57,59,58.2,82
2355,MIR845_2,Stockholm,88,176,11515,119,155,130.9,85
2356,mir-1193,Stockholm,44,82,3558,77,82,80.9,91
2357,mir-596,Stockholm,8,73,584,73,73,73.0,95
2358,mir-564,Stockholm,11,82,902,82,82,82.0,94
2359,mir-4637,Stockholm,10,84,831,80,84,83.1,95
2360,MIR6146,Stockholm,9,75,675,75,75,75.0,82
2361,mir-5904,Stockholm,44,85,3672,82,84,83.5,89
2362,mir-1010,Stockholm,16,94,1461,71,94,91.3,95
2363,mir-1205,Stockholm,11,63,689,62,63,62.6,100
2364,mir-1744,Stockholm,30,81,2205,72,76,73.5,92
2365,mir-3338,Stockholm,8,84,667,83,84,83.4,89
2366,mir-649,Stockholm,16,127,1636,97,112,102.2,79
2367,mir-1825,Stockholm,10,52,520,52,52,52.0,97
2368,mir-3923,Stockholm,8,83,664,83,83,83.0,94
2369,MIR848,Stockholm,4,97,386,96,97,96.5,93
2370,mir-4791,Stockholm,10,84,840,84,84,84.0,96
2371,mir-1544,Stockholm,26,61,1539,58,61,59.2,87
2372,mir-1468,Stockholm,28,86,2405,83,86,85.9,94
2373,mir-1908,Stockholm,10,73,730,73,73,73.0,96
2374,mir-723,Stockholm,24,63,1428,58,62,59.5,86
2375,mir-1263,Stockholm,7,84,588,84,84,84.0,98
2376,mir-4874,Stockholm,3,94,282,94,94,94.0,96
2377,mir-422,Stockholm,12,85,1020,85,85,85.0,96
2378,mir-2208,Stockholm,4,61,244,61,61,61.0,91
2379,mir-989,Stockholm,58,283,7423,77,261,128.0,63
2380,mir-1006,Stockholm,15,80,1155,64,80,77.0,95
2381,mir-1743,Stockholm,54,80,4265,78,80,79.0,98
2382,mir-1641,Stockholm,51,85,4335,85,85,85.0,99
2383,mir-4872,Stockholm,39,87,2960,66,81,75.9,83
2384,mir-3613,Stockholm,36,86,3075,77,86,85.4,97
2385,mir-312,Stockholm,11,69,722,57,69,65.6,86
2386,mir-1288,Stockholm,10,74,740,74,74,74.0,98
2387,mir-1266,Stockholm,13,82,1063,81,82,81.8,96
2388,mir-639,Stockholm,33,103,3213,93,101,97.4,76
2389,mir-606,Stockholm,8,84,672,84,84,84.0,98
2390,mir-4743,Stockholm,16,101,1584,69,101,99.0,95
2391,mir-750,Stockholm,11,92,895,78,92,81.4,76
2392,mir-247,Stockholm,4,89,356,89,89,89.0,76
2393,mir-2237,Stockholm,7,92,634,90,91,90.6,77
2394,mir-2820,Stockholm,35,90,2899,72,90,82.8,96
2395,MIR391,Stockholm,16,111,1653,96,106,103.3,89
2396,MIR2950,Stockholm,18,108,1787,93,108,99.3,88
2397,mir-1322,Stockholm,12,69,827,68,69,68.9,96
2398,MIR4416,Stockholm,15,203,2146,73,172,143.1,72
2399,RF_site4,Stockholm,43,69,2839,64,69,66.0,94
2400,mir-6505,Stockholm,10,68,680,68,68,68.0,98
2401,mir-3047,Stockholm,5,64,305,61,61,61.0,92
2402,mir-6511,Stockholm,20,67,1340,67,67,67.0,97
2403,mir-943,Stockholm,8,98,769,94,98,96.1,98
2404,mir-1467,Stockholm,49,94,4558,93,94,93.0,95
2405,mir-3347,Stockholm,7,106,742,106,106,106.0,98
2406,MIR3444,Stockholm,5,104,494,96,103,98.8,82
2407,mir-5365,Stockholm,4,78,311,77,78,77.8,98
2408,mir-2816,Stockholm,56,76,4097,49,74,73.2,88
2409,mir-3151,Stockholm,10,108,863,76,108,86.3,94
2410,PK-repBA,Stockholm,45,146,5535,113,128,123.0,60
2411,mir-667,Stockholm,7,92,644,92,92,92.0,99
2412,mir-881,Stockholm,4,78,310,77,78,77.5,94
2413,MIR6020,Stockholm,3,110,328,109,110,109.3,91
2414,mir-3851,Stockholm,12,95,1134,94,95,94.5,92
2415,mir-4869,Stockholm,3,78,234,78,78,78.0,96
2416,MIR5291,Stockholm,45,77,2926,62,72,65.0,85
2417,mir-2008,Stockholm,5,87,427,85,87,85.4,85
2418,mir-4782,Stockholm,10,79,790,79,79,79.0,100
2419,mir-459,Stockholm,17,82,1342,63,82,78.9,79
2420,mir-1842,Stockholm,18,60,1080,60,60,60.0,97
2421,PK-SPCSV,Stockholm,6,96,393,61,77,65.5,63
2422,mir-1729,Stockholm,50,71,3548,70,71,71.0,97
2423,mir-634,Stockholm,8,88,704,88,88,88.0,98
2424,mir-3156,Stockholm,23,86,1775,75,83,77.2,95
2425,mir-3136,Stockholm,12,78,936,78,78,78.0,95
2426,mir-9436,Stockholm,28,66,1848,66,66,66.0,93
2427,mir-6129,Stockholm,9,92,828,92,92,92.0,98
2428,MIR5274,Stockholm,4,95,380,95,95,95.0,89
2429,mir-BART9,Stockholm,7,90,613,87,89,87.6,77
2430,MIR400,Stockholm,8,108,827,102,105,103.4,91
2431,MIR5286,Stockholm,193,79,15053,77,79,78.0,94
2432,sR28,Stockholm,16,56,879,53,56,54.9,75
2433,mir-3122,Stockholm,9,73,657,73,73,73.0,95
2434,mir-975,Stockholm,4,91,364,91,91,91.0,96
2435,mir-1822,Stockholm,11,65,678,61,64,61.6,81
2436,mir-2566,Stockholm,20,86,1677,82,85,83.8,95
2437,mir-2217,Stockholm,15,63,931,62,63,62.1,88
2438,mir-4788,Stockholm,11,80,880,80,80,80.0,96
2439,mir-5918,Stockholm,15,86,1258,79,86,83.9,81
2440,mir-3170,Stockholm,7,79,541,77,79,77.3,100
2441,mir-2001,Stockholm,6,72,417,67,71,69.5,73
2442,mir-3075,Stockholm,5,85,424,84,85,84.8,95
2443,sR21,Stockholm,2,67,132,66,66,66.0,53
2444,SNORA11,Stockholm,645,357,81593,64,155,126.5,67
2445,MIR1094,Stockholm,10,104,1026,101,104,102.6,94
2446,mir-960,Stockholm,4,93,372,93,93,93.0,97
2447,mir-9441,Stockholm,11,68,748,68,68,68.0,96
2448,mir-7398,Stockholm,82,69,4899,55,63,59.7,68
2449,mir-4667,Stockholm,20,95,1814,66,94,90.7,92
2450,mir-635,Stockholm,5,92,460,92,92,92.0,99
2451,mir-2796,Stockholm,60,88,4654,74,81,77.6,79
2452,mir-1976,Stockholm,12,52,624,52,52,52.0,97
2453,mir-7180,Stockholm,21,58,1218,58,58,58.0,95
2454,mir-614,Stockholm,9,80,718,79,80,79.8,98
2455,sR23,Stockholm,14,55,747,53,55,53.4,85
2456,mir-1994,Stockholm,11,91,732,61,77,66.5,68
2457,mir-1902,Stockholm,39,81,3063,74,80,78.5,94
2458,mir-4738,Stockholm,9,88,781,84,88,86.8,96
2459,mir-9418,Stockholm,12,61,732,61,61,61.0,94
2460,mir-2450,Stockholm,17,73,1230,70,73,72.4,89
2461,mir-2849,Stockholm,7,97,679,97,97,97.0,98
2462,mir-588,Stockholm,8,81,648,81,81,81.0,99
2463,mir-3943,Stockholm,14,85,1158,76,85,82.7,93
2464,mir-2574,Stockholm,16,68,1088,68,68,68.0,92
2465,mir-718,Stockholm,20,68,1312,64,66,65.6,89
2466,snR56,Stockholm,110,118,9088,72,98,82.6,68
2467,mir-2814,Stockholm,20,87,1716,79,87,85.8,95
